id,address_id,parking_type_name,latitude,longitude,box_number,status,created_at,updated_at,is_all_access,wow_id,name,legacy_address,installation_date,capacity_classic,capacity_cargo,limit_sub_number,code,active,mobib,is_group
241,,Box,50.874676,4.317618,,,2019-02-05T11:02:02Z,,false,,Expo,"Rue Louis De Brouckère x Av. de l'Exposition Universelle, 1083 Ganshoren",2017-04-07T00:00:00Z,5,0,,GA01,true,false,false
242,,Box,50.87532,4.39878,,,2019-02-05T11:02:02Z,,false,,Van Nerom,"Rue H. Van Nerom 15, 1140 Evere",2015-12-11T00:00:00Z,5,0,,EV05,true,false,false
243,,Box,50.87098,4.39776,,,2019-02-05T11:02:02Z,,false,,Notre Dame,"Avenue Notre-Dame 61, 1140 Evere",2015-12-08T00:00:00Z,5,0,,EV04,true,false,false
244,,Box,50.87462,4.40319,,,2019-02-05T11:02:02Z,,false,,Oud Kapelleke,"Avenue de l'Oud-Kapelleke x Chaussée de Haecht en face du 1021, 1140 Evere",2015-12-08T00:00:00Z,5,0,,EV03,true,false,false
245,,Box,50.85747,4.4159,,,2019-02-05T11:02:02Z,,false,,Verriest,"Rue Hugo Verriest 29, 1140 Evere",2015-12-04T00:00:00Z,5,0,,EV02,true,false,false
246,,Box,50.85669,4.41384,,,2019-02-05T11:02:02Z,,false,,Maquis,"Rue du Maquis 141, 1140 Evere",2015-12-04T00:00:00Z,5,0,,EV01,true,false,false
322,,Box,50.86104,4.38465,,,2019-04-09T12:44:18Z,,false,,Minnebron,"Av. des Azalées 41 x rue Fontaine d'Amour, 1030 Schaerbeek",2019-04-05T00:00:00Z,5,0,,SK49,true,false,false
248,,Box,50.83609,4.40145,,,2019-02-05T11:02:03Z,,false,,Taxandres,"Rue Père de Deken (face # 38) x Rue des Taxandres, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET09,true,false,false
250,,Box,50.83194,4.38528,,,2019-02-05T11:02:03Z,,false,,Malou,"Avenue Jules Malou x Rue de l'Orient, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET07,true,false,false
251,,Box,50.83295,4.39196,,,2019-02-05T11:02:03Z,,false,,Acacias,"Place des Acacias, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET06,true,false,false
252,,Box,50.83277,4.40204,,,2019-02-05T11:02:03Z,,false,,Thieffry,"Métro Thieffry, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET05,true,false,false
253,,Box,50.83428,4.395413,,,2019-02-05T11:02:03Z,,false,,Rinsdelle II,"Place du Rinsdelle (droite), 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET04,true,false,false
254,,Box,50.834346,4.395382,,,2019-02-05T11:02:03Z,,false,,Rinsdelle I,"Place du Rinsdelle (gauche), 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET03,true,false,false
255,,Box,50.83712,4.4,,,2019-02-05T11:02:04Z,,false,,Gare,"Rue de la Gare x rue des Francs, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET02,true,false,false
256,,Box,50.836,4.38637,,,2019-02-05T11:02:04Z,,false,,Commune,"Chaussée Saint-Pierre x Parc Keith Haring (ex-square Solidarnosc), 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET01,true,false,false
258,,Box,50.84893,4.35688,,,2019-02-05T11:02:04Z,,false,,Warmoesberg,"Rue d'Assaut x Rue Montagne aux Herbes Potagères, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX40,true,false,false
259,,Box,50.85014,4.38335,,,2019-02-05T11:02:04Z,,false,,Pavie,"Rue de l'Inquisition x Rue de Pavie, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX36,true,false,false
260,,Box,50.84615,4.38182,,,2019-02-05T11:02:04Z,,false,,Martel,"Rue Saint-Quentin x Rue Charles Martel, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX35,true,false,false
261,,Box,50.85356,4.34641,,,2019-02-05T11:02:04Z,,false,,Briques,"Marché aux Porcs x Quai au Briques, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX33,true,false,false
262,,Box,50.84717,4.39086,,,2019-02-05T11:02:04Z,,false,,Gueux,"Place des Gueux, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX29,true,false,false
263,,Box,50.85129,4.34507,,,2019-02-05T11:02:05Z,,false,,Nouveau Marché aux Grains,"Nouveau Marché aux Grains / rue Dansaert, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX28,true,false,false
264,,Box,50.85473,4.34408,,,2019-02-05T11:02:05Z,,false,,de Witte de Haelen,"De Witte de Haelenstraat, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX27,true,false,false
265,,Box,50.84506,4.38583,,,2019-02-05T11:02:05Z,,false,,Michel-Ange,"Michelangelolaan < Franklinstraat 50, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX26,true,false,false
266,,Box,50.84672,4.37685,,,2019-02-05T11:02:05Z,,false,,Ortélius,"Orteliusstraat < Filips de Goedestraat 7, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX25,true,false,false
267,,Box,50.84857,4.38083,,,2019-02-05T11:02:05Z,,false,,Waterloo Wilson,"John Waterloo Wilsonstraat < Grevelingenstraat 41, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX24,true,false,false
268,,Box,50.83438,4.34917,,,2019-02-05T11:02:05Z,,false,,Laines,"Wolstraat 81, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX23,true,false,false
269,,Box,50.845553,4.387254,,,2019-02-05T11:02:05Z,,false,,Franklin,"Franklinstraat < Correggiostraat 70, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX21,true,false,false
270,,Box,50.85531,4.3468,,,2019-02-05T11:02:06Z,,false,,Bois de Construction,"Timmerhoutkaai 11, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX20,true,false,false
271,,Box,50.8562,4.35296,,,2019-02-05T11:02:06Z,,false,,Rue de Laeken,"Lakensestraat < Koopliedenstraat 179, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX19,false,false,false
272,,Box,50.84789,4.38896,,,2019-02-05T11:02:06Z,,false,,Confédérés,"Eedgenotenstraat 102, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX18,true,false,false
273,,Box,50.83514,4.3517,,,2019-02-05T11:02:06Z,,false,,Jean Jacobs,"Jean Jacobsplein 11, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX17,true,false,false
274,,Box,50.84487,4.34122,,,2019-02-05T11:02:06Z,,false,,Cureghem,"Kuregemsestraat 41-43, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX16,true,false,false
275,,Box,50.84423,4.33951,,,2019-02-05T11:02:06Z,,false,,Foulons,"Voldersstraat < Zuidlaan 100, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX15,true,false,false
276,,Box,50.85754,4.34829,,,2019-02-05T11:02:06Z,,false,,Dixmude 71,"Diksmuidelaan 71, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX12,true,false,false
277,,Box,50.84495,4.37928,,,2019-02-05T11:02:07Z,,false,,Taciturne,"Willem De Zwijgerstraat 33, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX11,true,false,false
278,,Box,50.84395,4.34364,,,2019-02-05T11:02:07Z,,false,,Anneessens,"Anneessensplein < Damstraat, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX10,true,false,false
279,,Box,50.850373,4.385207,,,2019-02-05T11:02:07Z,,false,,Abdication,"Troonafstandsstraat 1, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX09,false,false,false
280,,Box,50.84388,4.38695,,,2019-02-05T11:02:07Z,,false,,ex-Stévin,"Stevinstraat déplacé avenue Michel-Ange < Kortenberglaan // remplacé par un veloboxx le 27/11/2018, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX08,true,false,false
281,,Box,50.85011,4.36734,,,2019-02-05T11:02:07Z,,false,,Cultes,"Eredienststraat 22, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX07,true,false,false
282,,Box,50.84011,4.34258,,,2019-02-05T11:02:07Z,,false,,Stalingrad,"Stalingradlaan 100, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX06,true,false,false
283,,Box,50.83984,4.34805,,,2019-02-05T11:02:07Z,,false,,Miroir,"Spiegelstraat 27, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX05,true,false,false
284,,Box,50.84732,4.34022,,,2019-02-05T11:02:07Z,,false,,Senne,"Zennestraat < 't Kintstraat, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX04,true,false,false
285,,Box,50.8558,4.34742,,,2019-02-05T11:02:08Z,,false,,Commerce 4,"Handelskaai 4 -- remplacé par un veloboxx le 27/11/2018, 1000 Ville de Bruxelles",2018-11-27T00:00:00Z,5,0,,BX03,true,false,false
286,,Box,50.85724,4.34859,,,2019-02-05T11:02:08Z,,false,,Commerce 50,"Handelskaai 50, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX02,true,false,false
287,,Box,50.857061,4.34695,,,2019-02-05T11:02:08Z,,false,,Dixmude 41,"Diksmuidelaan 41, 1000 Ville de Bruxelles",1970-01-01T00:00:00Z,5,0,,BX01,true,false,false
288,,Box,50.86676,4.29845,,,2019-02-05T11:02:08Z,,false,,Ruelens,"Place Oscar Ruelens, 1082 Berchem-Sainte-Agathe",2016-02-25T00:00:00Z,5,0,,BA05,true,false,false
249,,Box,50.83304,4.3826,,,2019-02-05T11:02:03Z,2019-02-05T14:55:33Z,false,28892,Theux,"Rue de Theux (face # 48) x Rue de Haerne, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET08,true,true,false
289,,Box,50.86606,4.30536,,,2019-02-05T11:02:08Z,,false,,Katteput,"rue Katteput x parc de Mulder, 1082 Berchem-Sainte-Agathe",2016-02-25T00:00:00Z,5,0,,BA04,true,false,false
290,,Box,50.85926,4.30272,,,2019-02-05T11:02:08Z,,false,,Fik Guidon,"rue Fik Guidon x rue de Grand-Bigard, 1082 Berchem-Sainte-Agathe",2016-02-26T00:00:00Z,5,0,,BA03,true,false,false
291,,Box,50.86102,4.2897,,,2019-02-05T11:02:08Z,,false,,Wilder,"rue du Wilder x rue Louis de Smet, 1082 Berchem-Sainte-Agathe",2016-02-24T00:00:00Z,5,0,,BA02,true,false,false
292,,Box,50.86358,4.29609,,,2019-02-05T11:02:09Z,,false,,Baudouin,"Place Roi Baudouin, 1082 Berchem-Sainte-Agathe",2016-02-24T00:00:00Z,5,0,,BA01,true,false,false
309,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T20:29:05Z,true,35102,Bourse Big gate 4,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.4,false,true,false
165,,Box,50.855854,4.316897,,,2019-02-05T11:01:51Z,2019-02-05T15:47:51Z,false,28878,Melpomène,"Rue Melpomène straat 4, 1080 Molenbeek-Saint-Jean",2018-02-23T00:00:00Z,5,0,,MK17,true,true,false
295,,Box,50.83494,4.30678,,,2019-02-05T11:02:09Z,,false,,Saint Guidon,"Av. Paul Janson x rue de la Procession, 1070 Anderlecht",2018-03-27T00:00:00Z,5,0,,AL11,true,false,false
296,,Box,50.84063,4.33888,,,2019-02-05T11:02:09Z,,false,,Aviation,"Square de l'Aviation, 1070 Anderlecht",2016-04-01T00:00:00Z,5,0,,AL10,true,false,false
297,,Box,50.83459,4.32671,,,2019-02-05T11:02:09Z,,false,,Vétérinaires,"Rue des Vétérinaires x Bd de la Révision, 1070 Anderlecht",2016-04-01T00:00:00Z,5,0,,AL09,true,false,false
298,,Box,50.83815,4.29892,,,2019-02-05T11:02:09Z,,false,,Mercator Algoet,"Rue Mercator x Rue Buffon, 1070 Anderlecht",2016-04-01T00:00:00Z,5,0,,AL08,true,false,false
299,,Box,50.8237,4.29285,,,2019-02-05T11:02:10Z,,false,,Venizelos,"Avenue Venizelos x Rue P. Schlosser, 1070 Anderlecht",2016-04-01T00:00:00Z,5,0,,AL07,true,false,false
300,,Box,50.82057,4.28928,,,2019-02-05T11:02:10Z,,false,,Lennik,"Rue des Trèfles x Route de Lennik, 1070 Anderlecht",2016-04-01T00:00:00Z,5,0,,AL06,true,false,false
301,,Box,50.84622,4.30669,,,2019-02-05T11:02:10Z,,false,,Puccini,"Rue Van Soust x Rue Puccini, 1070 Anderlecht",1970-01-01T00:00:00Z,5,0,,AL05,true,false,false
302,,Box,50.84388,4.31255,,,2019-02-05T11:02:10Z,,false,,Vétérans Coloniaux,"boulevard Maurice Herbette 1, 1070 Anderlecht",1970-01-01T00:00:00Z,5,0,,AL04,true,false,false
303,,Box,50.83616,4.31025,,,2019-02-05T11:02:10Z,,false,,Drapeau,"Rue du Drapeau 1, 1070 Anderlecht",1970-01-01T00:00:00Z,5,0,,AL03,true,false,false
304,,Box,50.83296,4.30292,,,2019-02-05T11:02:10Z,,false,,Janson Meir,"avenue Paul Janson 110, 1070 Anderlecht",1970-01-01T00:00:00Z,5,0,,AL02,true,false,false
305,,Box,50.82624,4.29646,,,2019-02-05T11:02:10Z,,false,,Debussy,"Rue Claude Debussy 95, 1070 Anderlecht",1970-01-01T00:00:00Z,5,0,,AL01,true,false,false
307,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T20:29:05Z,true,35130,Bourse Big gate 2,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.2,false,true,false
327,,Box,50.86452,4.30631,,,2019-04-09T12:44:19Z,2019-04-12T01:00:58Z,false,35137,Basilique,"Avenue de la Basilique x Rue du Petit-Berchem, 1082 Berchem-Sainte-Agathe",2019-01-24T00:00:00Z,5,0,,BA06,true,true,false
323,,Box,50.85644,4.39145,,,2019-04-09T12:44:18Z,,false,,Patrie 2,"Square de la Patrie 46, 1030 Schaerbeek",2019-02-12T00:00:00Z,5,0,,SK48,true,false,false
308,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T20:29:05Z,true,35101,Bourse Big gate 3,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.3,false,true,false
324,,Box,50.85737,4.37813,,,2019-04-09T12:44:18Z,,false,,Deschanel,"Av. Paul Deschanel 156, 1030 Schaerbeek",2019-02-12T00:00:00Z,5,0,,SK47,true,false,false
325,,Box,50.86672,4.36625,,,2019-04-09T12:44:18Z,,false,,Vanderlind,"Rue des Palais 367 x rue Vanderlinden 1, 1030 Schaerbeek",2019-02-05T00:00:00Z,5,0,,SK46,true,false,false
326,,Box,50.86633,4.37534,,,2019-04-09T12:44:19Z,,false,,Pogge,"Place Pogge 374 x rue Vogler, 1030 Schaerbeek",2019-02-05T00:00:00Z,5,0,,SK44,true,false,false
35,,Box,50.81881,4.35926,,,2019-02-05T11:01:34Z,2019-02-05T14:55:33Z,false,28896,Lemonnier,"Rue Camille Lemonnier 28, 1050 Ixelles",1970-01-01T00:00:00Z,5,0,,XL03,true,true,false
77,,Box,50.80283,4.35334,,,2019-02-05T11:01:39Z,2019-02-05T14:55:33Z,false,28899,Groeselenberg,"Rue Groeselenberg x Chemin de la Source, 1180 Uccle",2017-12-06T00:00:00Z,5,0,,UK04,true,true,false
85,,Box,50.85587,4.40069,,,2019-02-05T11:01:40Z,2019-02-05T14:55:33Z,false,33959,Fortin,"Av. Fortin 2 x rue des Compagnons, 1030 Schaerbeek",2018-08-08T00:00:00Z,5,0,,SK40,true,true,false
86,,Box,50.85731,4.38682,,,2019-02-05T11:01:41Z,2019-02-05T14:55:33Z,false,33957,Rogier,"Av. Rogier 269 x rue Alexandre Markelbach, 1030 Schaerbeek",2018-08-07T00:00:00Z,5,0,,SK39,true,true,false
125,,Box,50.83547,4.34173,,,2019-02-05T11:01:46Z,2019-02-05T14:55:33Z,false,34720,Russie,"Rue de Russie x Av. de la Porte de Hal, 1060 Saint-Gilles",2018-09-28T00:00:00Z,5,0,,SG25,true,true,false
166,,Box,50.86252,4.34695,,,2019-02-05T11:01:51Z,2019-02-05T14:55:33Z,false,28880,Lorrain,"Rue Le Lorrain x Rue Bouvier, 1080 Molenbeek-Saint-Jean",2017-12-01T00:00:00Z,5,0,,MK16,true,true,false
189,,Box,50.87267,4.33257,,,2019-02-05T11:01:55Z,2019-02-05T14:55:33Z,false,35140,Fernand,", 1090 Jette",2019-01-29T00:00:00Z,5,0,,JT38,false,true,false
192,,Box,50.86737,4.32544,,,2019-02-05T11:01:55Z,2019-02-05T14:55:33Z,false,35104,Vanderborght,", 1090 Jette",2019-01-17T00:00:00Z,5,0,,JT35,false,true,false
247,,Box,50.82901,4.38436,,,2019-02-05T11:02:02Z,2019-02-05T14:55:33Z,false,28893,Gerlache,"Rue de Haerne x Rue de Gerlache, 1040 Etterbeek",1970-01-01T00:00:00Z,5,0,,ET10,true,true,false
293,,Box,50.84128,4.33664,,,2019-02-05T11:02:09Z,2019-02-05T14:55:33Z,false,28891,Pequeur,"Sq. Robert Pequeur, rue Brogniez x rue Lambert Crickx, 1070 Anderlecht",2018-03-28T00:00:00Z,5,0,,AL13,true,true,false
294,,Box,50.8443,4.31562,,,2019-02-05T11:02:09Z,2019-02-05T14:55:33Z,false,28890,Graindor,"Av. Norbert Gille x Bd Jules Graindor, 1070 Anderlecht",2018-03-27T00:00:00Z,5,0,,AL12,true,true,false
306,,Big100,50.85498,4.34173,,,2019-02-05T11:02:10Z,2019-02-05T14:55:33Z,true,35131,Bourse Big gate 1,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.1,false,true,false
310,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T14:55:33Z,true,35132,Bourse Big gate 5,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.5,false,true,false
311,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T14:55:33Z,true,35135,Bourse Big gate 6,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.6,false,true,false
312,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T14:55:33Z,true,35133,Bourse Big gate 7,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.7,false,true,false
313,,Big100,50.85498,4.34173,,,2019-02-05T11:02:11Z,2019-02-05T14:55:33Z,true,35134,Bourse Big gate 9,"Onder de Beurs, 1080 ",2019-02-07T00:00:00Z,100,0,,Bourse 1.1.9,false,true,false
328,,Box,50.8753,4.3946,,,2019-04-09T12:44:19Z,2019-04-12T01:00:58Z,false,35136,Van Perck,"Rue W. Van Perck 13, 1140 Evere",2019-01-24T00:00:00Z,5,0,,EV06,true,true,false
332,,Box,50.82705,4.40395,,,2019-05-10T10:53:42Z,,false,,(M) Pétillon,"Métro Pétillon, 1040 Etterbeek",2019-05-07T00:00:00Z,5,0,,ET12,true,false,false
335,,Box,50.82195,4.36355,,,2019-05-10T10:53:43Z,,false,,Leemans,"Place Albert Leemans 14, 1050 Ixelles",2019-05-13T00:00:00Z,5,0,,XL15,true,false,false
336,,Box,50.8184,4.35962,,,2019-05-10T10:53:43Z,,false,,Chalon,"Rue Renier Chalon 46, 1050 Ixelles",2019-05-13T00:00:00Z,5,0,,XL16,true,false,false
333,,Box,50.82803,4.33668,,,2019-05-10T10:53:43Z,2019-05-11T01:00:57Z,false,35141,Bosnie I,"Rue de Bosnie 44, 1060 Saint-Gilles",2019-04-24T00:00:00Z,5,0,,SG26,true,true,false
334,,Box,50.82801,4.33665,,,2019-05-10T10:53:43Z,2019-05-11T01:00:57Z,false,35142,Bosnie II,"Rue de Bosnie 44, 1060 Saint-Gilles",2019-04-24T00:00:00Z,5,0,,SG27,true,true,false
